0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Prijs,€ 249.000,Adres,"Bredabaan 142, 2170 Merksem",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,80 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1897,EPC,115 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KI2TH,Days: 887,,,,,,,,
Prijs,€ 178.500,Adres,"Bredabaan 728 / 2, 2170 Merksem",Type,Appartement,Woonopp.,72 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1912,EPC,189 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2TB,Days: 119,,,,,,,,,,,,
Prijs,€ 219.900,Adres,"Ruggeveldlaan 798 / 401, 2100 Deurne",Type,Appartement,Woonopp.,104 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1976,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.006,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2M5,Days: 153,,,,,,,,,,,,
Prijs,€ 299.500,Adres,"Zirkstraat 35 / 1, 2000 Antwerpen",Type,Duplex (Appartement),Woonopp.,"99,50 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,162 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KI2SE,Days: 300,,,,,,,,,,,,
Prijs,€ 31.000,Adres,"Fruithoflaan, 2600 Berchem",Type,Garagebox (Garage),Bebouwing,op aanvraag »,Bouwjaar,1968,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 96,https://www.zimmo.be/nl/berchem-2600/te-koop/garage/KI2NU,Days: 96,,,,,,,,,,,,,,,,
Prijs,€ 179.000,Adres,"Nachtegaallaan 6 / 701, 2660 Hoboken",Type,Appartement,Woonopp.,81 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1966,EPC,255 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/hoboken-2660/te-koop/appartement/KI2MV,Days: 199,,,,,,,,,,,,
Prijs,€ 499.500,Adres,"Smallandlaan 4, 2660 Hoboken",Type,Magazijn met bureel (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,2010,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.541,https://www.zimmo.be/nl/hoboken-2660/te-koop/bedrijfsvastgoed/KI2N8,Days: 123,,,,,,,,,,
Prijs,€ 219.000,Adres,"Bist 45 / 2B, 2610 Wilrijk",Type,Appartement,Woonopp.,75 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1967,EPC,101 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 793,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KI2KI,Days: 98,,,,,,,,,,,,
Prijs,€ 469.000,Adres,"Plankenbergstraat 49, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,315 m²,Grondopp.,"107,47 m²",Slaapkamers,4,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1930,EPC,352 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2JM,Days: 83,,,,,,,,,,
Prijs,€ 269.000,Adres,"Gagelveldenstraat 49, 2170 Merksem",Type,Eengezinswoning (Huis),Woonopp.,163 m²,Grondopp.,89 m²,Slaapkamers,2,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,621 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KI2IY,Days: 161,,,,,,,,,,
Prijs,€ 189.000,Adres,"Leiebos 29 / 14, 2170 Merksem",Type,Appartement,Woonopp.,71 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1973,EPC,190 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2IZ,Days: 94,,,,,,,,,,,,,,
Prijs,€ 349.000,Adres,"Jos Scheurweghstraat 72, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,200 m²,Grondopp.,142 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2016,EPC,217 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 934,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2IN,Days: 481,,,,,,,,
Prijs,€ 219.000,Adres,"Nieuwdreef 115 / D5, 2170 Merksem",Type,Appartement,Woonopp.,109 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1991,EPC,199 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.132,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2IG,Days: 87,,,,,,,,,,,,
Prijs,€ 265.000,Adres,"Dascottelei 78, 2100 Deurne",Type,Appartement,Woonopp.,120 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1979,EPC,149 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.306,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2IF,Days: 216,,,,,,,,,,
Prijs,€ 199.000,Adres,"Lakborslei 243, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,104 m²,Grondopp.,68 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1931,EPC,412 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 458,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2ID,Days: 275,,,,,,,,
Prijs,€ 299.000,Adres,"Antoon Van den Bosschelaan 69, 2100 Deurne",Type,Appartement,Woonopp.,172 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1959,EPC,286 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 703,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2IA,Days: 287,,,,,,,,,,
Prijs,€ 219.000,Adres,"Victor Govaerslaan 18 / 22, 2170 Merksem",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1976,EPC,152 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2IE,Days: 49,,,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Wouter Haecklaan 6 / 18, 2100 Deurne",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1967,EPC,108 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 932,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2I2,Days: 80,,,,,,,,,,
Prijs,€ 185.000,Adres,"Te Couwelaarlei 108 / 3V, 2100 Deurne",Type,Appartement,Woonopp.,86 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,253 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2I1,Days: 133,,,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Ruggeveldlaan 631 / 2, 2100 Deurne",Type,Appartement,Woonopp.,84 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1961,EPC,130 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2HW,Days: 57,,,,,,,,,,,,,,
Prijs,€ 244.000,Adres,"Ringlaan 1a / 501, 2170 Merksem",Type,Appartement,Woonopp.,168 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,158 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.534,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2HX,Days: 178,,,,,,,,,,
Prijs,€ 169.500,Adres,"Bisschoppenhoflaan 439 / 2, 2100 Deurne",Type,Appartement,Woonopp.,76 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1971,EPC,184 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 842,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2HY,Days: 91,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Oudebareellei 32 / 301, 2170 Merksem",Type,Appartement,Woonopp.,83 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1945,EPC,133 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 593,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2HN,Days: 77,,,,,,,,,,,,
Prijs,€ 189.000,Adres,"Frank Craeybeckxlaan 56 / 5, 2100 Deurne",Type,Appartement,Woonopp.,84 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1971,EPC,256 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 867,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2HU,Days: 118,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Van Praetlei 39, 2170 Merksem",Type,Duplex (Appartement),Woonopp.,144 m²,Slaapkamers,1,Badkamers,3,Bouwjaar,1966,EPC,207 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 611,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2HR,Days: 51,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Waterbaan 99, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,111 m²,Grondopp.,170 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,572 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 572,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2HH,Days: 463,,,,,,,,
Prijs,€ 429.000,Adres,"Meeuwenstraat 3, 2170 Merksem",Type,Eengezinswoning (Huis),Woonopp.,289 m²,Grondopp.,229 m²,Slaapkamers,3,Badkamers,1,Garages,2,Bebouwing,halfopen,Bouwjaar,1976,EPC,289 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KI2HE,Days: 101,,,,,,,,
Prijs,€ 469.000,Adres,"Plankenbergstraat 49, 2100 Deurne",Type,Handelspand met woonst (Bedrijfsvastgoed),Woonopp.,315 m²,Grondopp.,"107,47 m²",Handelsopp.,28 m²,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1930,EPC,352 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/bedrijfsvastgoed/KI2GK,Days: 30,,,,,,,,,,
Prijs,€ 249.995,Adres,"Dascottelei 68, 2100 Deurne",Type,Appartement,Woonopp.,121 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1996,EPC,97 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.338,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2GI,Days: 66,,,,,,,,,,
Prijs,€ 149.000,Adres,"Bisschoppenhoflaan 306 / 1D, 2100 Deurne",Type,Appartement,Woonopp.,79 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1968,EPC,257 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 854,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2G8,Days: 166,,,,,,,,,,
Prijs,€ 215.000,Adres,"Bisschoppenhoflaan 160 / 7, 2100 Deurne",Type,Gelijkvloers app. (Appartement),Woonopp.,114 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1961,EPC,465 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.030,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2GH,Days: 112,,,,,,,,,,
Prijs,€ 295.000,Adres,"De Sossastraat 2, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,122 m²,Grondopp.,81 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,235 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2FU,Days: 380,,,,,,,,,,
Prijs,€ 209.000,Adres,"De Gryspeerstraat 18, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,102 m²,Grondopp.,108 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1931,EPC,389 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 332,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KI2FS,Days: 235,,,,,,,,
Prijs,€ 389.000,Adres,"Boomsesteenweg 420, 2020 Antwerpen",Type,Herenwoning (Huis),Woonopp.,184 m²,Grondopp.,"100,50 m²",Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1920,EPC,232 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2020/te-koop/huis/KI2FR,Days: 204,,,,,,,,,,
Prijs,€ 209.000,Adres,"Bredabaan 796 / 4, 2170 Merksem",Type,Appartement,Woonopp.,137 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1930,EPC,258 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 485,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2FI,Days: 89,,,,,,,,,,,,
Prijs,€ 179.000,Adres,"Bisschoppenhoflaan 134 / 102, 2100 Deurne",Type,Appartement,Woonopp.,97 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1956,EPC,234 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 669,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2F4,Days: 79,,,,,,,,,,,,
Prijs,€ 315.000,Adres,"Bredabaan 790, 2170 Merksem",Type,Appartement,Woonopp.,125 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2014,EPC,84 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.113,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI2FD,Days: 63,,,,,,,,,,
Prijs,€ 215.000,Adres,"Te Couwelaarlei 55 / 3, 2100 Deurne",Type,Appartement,Woonopp.,92 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1960,EPC,285 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 535,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2F1,Days: 64,,,,,,,,,,,,
Prijs,€ 159.000,Adres,"Bisschoppenhoflaan 134 / 302, 2100 Deurne",Type,Appartement,Woonopp.,97 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1956,EPC,344 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 567,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2F5,Days: 115,,,,,,,,,,,,
Prijs,€ 465.000,Adres,"Tangehoefstraat 30, 2170 Merksem",Type,Eengezinswoning (Huis),Woonopp.,229 m²,Grondopp.,"188,23 m²",Slaapkamers,5,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1978,EPC,91 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 820,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KI2F3,Days: 229,,,,,,
Prijs,€ 169.000,Adres,"Albert Spietaelslaan 31 / 2, 2100 Deurne",Type,Appartement,Woonopp.,69 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1974,EPC,344 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 718,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KI2EZ,Days: 65,,,,,,,,,,,,
Prijs,€ 145.000,Adres,"Lange Stuivenbergstraat 29 / 2, 2060 Antwerpen",Type,Appartement,Woonopp.,84 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1963,EPC,225 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KI2C2,Days: 299,,,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Joe Englishstraat 61 / 2a, 2140 Borgerhout",Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1978,EPC,187 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 974,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KI24U,Days: 88,,,,,,,,,,,,
Prijs,€ 133.000,Adres,"Hof ter Lo 5, 2140 Borgerhout",Type,Appartement,Woonopp.,89 m²,Slaapkamers,2,Bouwjaar,1978,EPC,130 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 974,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KI24K,Days: 135,,,,,,,,,,
Prijs,€ 120.000,Adres,"Vlaamsekunstlaan 47, 2020 Antwerpen",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,1955,EPC,191 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 912,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KI22B,Days: 281,,,,,,,,,,
Prijs,€ 95.000,Adres,"Carnotstraat 65 / 39, 2060 Antwerpen",Type,Studio (Appartement),Woonopp.,35 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1967,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 689,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KI20O,Days: 364,,,,,,,,,,
Prijs,€ 205.000,Adres,"De Roest d'Alkemadelaan 13, 2600 Berchem",Type,Appartement,Woonopp.,90 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1964,EPC,150 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KI20I,Days: 164,,,,,,,,,,,,,,
Prijs,€ 144.000,Adres,"Carnotstraat 152, 2060 Antwerpen",Type,Appartement,Woonopp.,46 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1985,EPC,197 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KI1ZN,Days: 148,,,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Sleutelstraat 38, 2000 Antwerpen",Type,Appartement,Woonopp.,75 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,230 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 626,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KI1UV,Days: 528,,,,,,,,
Prijs,€ 425.000,Adres,"Renée Suerickx-Demarbaixstraat 3 / 201, 2600 Berchem",Type,Appartement,Woonopp.,115 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2022,EPC,50 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KI1UI,Days: 101,,,,,,,,,,,,,,
Prijs,€ 374.000,Adres,"Renée Suerickx-Demarbaixstraat 3 / 201, 2600 Berchem",Type,Appartement,Woonopp.,115 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2022,EPC,50 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KI1UG,Days: 94,,,,,,,,,,,,,,
Prijs,€ 1.395.000,Adres,"Rijnpoortvest 2, 2000 Antwerpen",Type,Project,Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/antwerpen-2000/te-koop/nieuwbouwproject/10045AE,Days: 2191,,,,,,,,,,,,,,,,
Prijs,€ 209.000,Adres,"Brederodestraat 184 / 258, 2018 Antwerpen",Type,Appartement,Woonopp.,71 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,115 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 964,Vrij op,onmiddellijk,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KI1KU,Days: 219,,,,,,,,
Prijs,€ 465.000,Adres,"Meerlenhoflaan 13, 2660 Hoboken",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,3,Badkamers,3,Bouwjaar,2021,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/hoboken-2660/te-koop/appartement/KI1GK,Days: 53,,,,,,,,,,,,,,
Prijs,€ 444.000,Adres,"Willem Van Haechtlaan 22, 2050 Antwerpen",Type,Bel-étage (Huis),Woonopp.,182 m²,Grondopp.,160 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,160 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.227,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2050/te-koop/huis/KI1KV,Days: 303,,
Prijs,€ 219.000,Adres,"Laarsebaan 331 / 2e V, 2170 Merksem",Type,Appartement,Woonopp.,75 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1978,EPC,112 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KI1HM,Days: 181,,,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Desguinlei 90 / 7G, 2018 Antwerpen",Type,Appartement,Woonopp.,141 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,1979,EPC,149 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.616,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KI1KL,Days: 143,,,,,,,,,,
Prijs,€ 339.000,Adres,"Driekoningenstraat 90, 2600 Berchem",Type,Handelspand met woonst (Bedrijfsvastgoed),Woonopp.,80 m²,Grondopp.,85 m²,Handelsopp.,85 m²,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1920,EPC,448 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.785,https://www.zimmo.be/nl/berchem-2600/te-koop/bedrijfsvastgoed/KI1GG,Days: 56,,,,,,,,
Prijs,€ 649.000,Adres,"Kasteelpleinstraat 60, 2000 Antwerpen",Type,Eengezinswoning (Huis),Woonopp.,345 m²,Grondopp.,153 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1889,EPC,460 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.970,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KI1G9,Days: 203,,,,,,,,
Prijs,€ 1.385.000,Adres,"Vinçottestraat 82, 2140 Borgerhout",Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,422 m²,Grondopp.,611 m²,Handelsopp.,611 m²,Badkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1965,EPC,331 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 4.482,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KI1G6,Days: 16,,,,,,
Prijs,€ 1.385.000,Adres,"Vinçottestraat 82, 2140 Borgerhout",Type,Opslagplaats (Bedrijfsvastgoed),Woonopp.,422 m²,Grondopp.,611 m²,Handelsopp.,611 m²,Badkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1965,EPC,331 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 4.482,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KI1G5,Days: 32,,,,,,
Prijs,€ 499.000,Adres,"Diksmuidelaan 94, 2600 Berchem",Type,Eengezinswoning (Huis),Woonopp.,314 m²,Grondopp.,192 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1973,EPC,215 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 3.411,https://www.zimmo.be/nl/berchem-2600/te-koop/huis/KI1G8,Days: 389,,,,,,,,
Prijs,€ 1.385.000,Adres,"Vinçottestraat 82, 2140 Borgerhout",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,422 m²,Grondopp.,611 m²,Handelsopp.,611 m²,Badkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1965,EPC,331 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 4.482,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KI1G4,Days: 20,,,,,,
Prijs,€ 359.000,Adres,"René Carelsstraat 60, 2140 Borgerhout",Type,Eengezinswoning (Huis),Woonopp.,156 m²,Grondopp.,113 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,290 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KI1FU,Days: 429,,,,,,,,,,
Prijs,€ 725.000,Adres,"Minderbroedersrui 68, 2000 Antwerpen",Type,Handelspand met woonst (Bedrijfsvastgoed),Woonopp.,180 m²,Grondopp.,45 m²,Handelsopp.,op aanvraag »,Badkamers,3,Bebouwing,op aanvraag »,Bouwjaar,1830,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KI1FQ,Days: 59,,,,,,,,,,
Prijs,€ 109.000,Adres,"Greinstraat 53 / 402, 2060 Antwerpen",Type,Studio met slaaphoek (Appartement),Woonopp.,27 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1930,EPC,441 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KI1FO,Days: 140,,,,,,,,,,,,,,
Prijs,€ 185.000,Adres,"Lodewijk van Berckenlaan 26 / 3, 2600 Berchem",Type,Appartement,Woonopp.,55 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1920,EPC,222 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KI1FN,Days: 296,,,,,,,,,,,,,,
Prijs,€ 326.000,Adres,"Kortrijkstraat 91, 2140 Borgerhout",Type,Eengezinswoning (Huis),Woonopp.,100 m²,Grondopp.,"41,33 m²",Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1897,EPC,531 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KI1FL,Days: 138,,,,,,,,,,
Prijs,€ 259.000,Adres,"IJskelderstraat 75, 2660 Hoboken",Type,Eengezinswoning (Huis),Woonopp.,170 m²,Grondopp.,"93,18 m²",Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,504 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 745,https://www.zimmo.be/nl/hoboken-2660/te-koop/huis/KI1FK,Days: 384,,,,,,,,
Prijs,€ 459.000,Adres,"Oudestraat 65, 2610 Wilrijk",Type,Eengezinswoning (Huis),Woonopp.,143 m²,Grondopp.,282 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1956,EPC,335 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KI1FG,Days: 305,,,,,,,,
